index,object_class,object_name,x,y,z,ambiguous,overlaps
860,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
861,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
862,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
863,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,0,0
864,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
865,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
866,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
867,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,0,0
868,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
869,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
870,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
871,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
872,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
873,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,0,0
874,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
875,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
876,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
877,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
878,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,0,0
879,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
880,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
881,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
882,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
883,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
884,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
885,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
886,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
887,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
888,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
889,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
890,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
891,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
892,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
893,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
894,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
895,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
896,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
897,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
898,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
899,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
900,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
901,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
902,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
903,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
904,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
905,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
906,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
907,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
908,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
909,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
910,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
911,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
912,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
913,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
914,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
915,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
916,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
917,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
918,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
919,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
920,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
921,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
922,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
923,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
924,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
925,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
926,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,0,0
927,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
928,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
929,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
930,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
931,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
932,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
933,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
934,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
935,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
936,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
937,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
938,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
939,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,1,0
940,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
941,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
942,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
943,RedBull_Zero,RedBull_Zero,-0.7740492820739746,0.009076178073883057,1.8303897380828857,0,0
944,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
945,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
946,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
947,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
948,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
949,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
950,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
951,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
952,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
953,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
954,Water,Water,-0.15669763088226318,0.009075939655303955,1.9649845361709595,0,0
955,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,0,0
956,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
957,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
958,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
959,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,0,0
960,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
961,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
962,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
963,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,0,0
964,VitaBuzz,VitaBuzz,0.3467562794685364,0.009076178073883057,1.8303897380828857,1,0
965,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
966,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
967,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,0,0
968,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
969,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
970,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
971,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
972,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
973,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
974,Pepsi_Zero,Pepsi_Zero,0.8367828130722046,0.009076178073883057,1.6367193460464478,0,0
975,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
976,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
977,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
978,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
979,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
980,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
981,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
982,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
983,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
984,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
985,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
986,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
987,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
988,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
989,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
990,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
991,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
992,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
993,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
994,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
995,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
996,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
997,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
998,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
999,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
1000,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1001,Wine_White,Wine_White,2.258185625076294,0.009076178073883057,1.63780677318573,0,0
1002,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1003,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1004,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
1005,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1006,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1007,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1008,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
1009,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1010,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1011,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1012,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
1013,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1014,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1015,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1016,VitaBuzz_Zero,VitaBuzz_Zero,3.0107016563415527,0.009076178073883057,1.8303897380828857,1,0
1017,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1018,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1019,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1020,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1021,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1022,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1023,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1024,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1025,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1026,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1027,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1028,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1029,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1030,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1031,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1032,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1033,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1034,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1035,Pepsi,Pepsi.001,4.1947503089904785,0.029334723949432373,1.6367193460464478,0,0
1036,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1037,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1038,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1039,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1040,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1041,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1042,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1043,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1044,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1045,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1046,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1047,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1048,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1049,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1050,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1051,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1052,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1053,RedBull,RedBull.001,4.668011665344238,0.029334723949432373,1.8303897380828857,0,0
1054,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1055,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1056,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1057,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1058,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1059,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1060,Water_Lemon,Water_Lemon.001,5.199194431304932,0.02933448553085327,1.9649845361709595,0,0
1061,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1062,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1063,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1064,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1065,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1066,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1067,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1068,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1069,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1070,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1071,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1072,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1073,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1074,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1075,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1076,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1077,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1078,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1079,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1080,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1081,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1082,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1083,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1084,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1085,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1086,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1087,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1088,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1089,MakoEnergy,MakoEnergy.001,6.2831807136535645,0.029334723949432373,1.8303897380828857,0,0
1090,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1091,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1092,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1093,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1094,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1095,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1096,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1097,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1098,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1099,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1100,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1101,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1102,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1103,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1104,Wine_Red,Wine_Red.001,6.86668062210083,0.029334723949432373,1.63780677318573,0,0
1105,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1106,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1107,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1108,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1109,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1110,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1111,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1112,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1113,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1114,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1115,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1116,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1117,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1118,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1119,RedBull_Zero,RedBull_Zero.001,7.49147367477417,0.029334723949432373,1.8303897380828857,0,0
1120,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1121,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1122,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1123,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1124,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1125,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1126,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1127,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1128,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1129,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1130,Water,Water.001,8.10882568359375,0.02933448553085327,1.9649845361709595,0,0
1131,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1132,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1133,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1134,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1135,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1136,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1137,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1138,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1139,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
1140,Pepsi_Zero,Pepsi_Zero.001,9.102306365966797,0.029334723949432373,1.6367193460464478,0,0
1141,Wine_White,Wine_White.001,10.52370834350586,0.029334723949432373,1.63780677318573,0,0
1142,VitaBuzz_Zero,VitaBuzz_Zero.001,11.276224136352539,0.029334723949432373,1.8303897380828857,0,0
1143,VitaBuzz,VitaBuzz.001,8.612279891967773,0.029334723949432373,1.8303897380828857,0,0
